Order ID,Product name,Order quantity,Price,Order date,Purchase Address
195792,LG Dishwasher XRA9,1,1599.0,06/28/21 09:26,"706 Georgia Avenue St, St. Johns, NL A0C–A2B"
195793,USB-C Charging Cable,1,17.99,06/28/21 19:42,"222 5th St, Toronto, ON L7J–L0H"
195794,Xiaomi PowerBank 10000 mAh,1,159.0,06/21/21 20:37,"646 8th St, St. Johns, NL A0C–A2B"
195795,Delve Sound Pro Wireless Headphones,1,79.99,06/15/21 12:41,"598 6th St, St. Johns, NL A0C–A2B"
195796,Apple Airpods Pro 2 gen,1,249.99,06/18/21 05:13,"615 Drive St, Toronto, ON L7J–L0H"
195797,Delve Sound Pro Wireless Headphones,1,79.99,06/12/21 04:35,"209 South St, Toronto, ON L7J–L0H"
195798,Asus ROG Phone 5,1,1459.0,06/07/21 00:11,"668 Pine St, Halifax, NS  B1Y–B5A"
195799,Laptop holder,1,67.34,06/07/21 16:11,"382 5th St, Calgary, AB B3K–B5A"
195800,23in Curve Monitor,1,156.99,06/24/21 16:23,"858 Georgia Avenue St, Toronto, ON L7J–L0H"
195801,Apple Airpods Pro 2 gen,1,249.99,06/16/21 07:47,"221 Johnson St, Winnipeg, MB V3G–V4V"
195802,Google ChromeBook A15,1,869.99,06/10/21 18:46,"97 North St, Halifax, NS  B1Y–B5A"
195803,Apple Airpods Pro 2 gen,1,249.99,06/05/21 11:58,"145 5th St, Montreal, QC J0Y–H7M "
195804,Xiaomi PowerBank 20000 mAh,1,249.99,06/07/21 18:32,"344 Railside St, Halifax, NS  B1Y–B5A"
195805,Xiaomi PowerBank 10000 mAh,1,159.0,06/09/21 20:35,"853 Radnor St, Toronto, ON L7J–L0H"
195806,Laptop holder,1,67.34,06/14/21 16:57,"338 Johnson St, Winnipeg, MB V3G–V4V"
195807,Lightning Charging Cable,1,23.99,06/04/21 20:48,"85 Ridge St, Vancouver, BC R0K–R6W"
195808,Lightning Charging Cable,1,23.99,06/12/21 11:57,"54 12th St, Charlottetown, PE S2V–S0A"
195809,Apple Airpods Pro 2 gen,1,249.99,06/12/21 18:23,"527 Jefferson St, Montreal, QC J0Y–H7M "
195810,USB-C Charging Cable,2,17.99,06/05/21 13:47,"815 Jefferson St, Toronto, ON L7J–L0H"
195811,Screen Protector,3,15.49,06/09/21 11:27,"343 5th St, Toronto, ON L7J–L0H"
195812,Xiaomi PowerBank 10000 mAh,1,159.0,06/02/21 20:23,"19 12th St, Halifax, NS  B1Y–B5A"
195813,USB-C Charging Cable,1,17.99,06/07/21 00:16,"669 7th St, Toronto, ON L7J–L0H"
195814,Lightning Charging Cable,1,23.99,06/22/21 15:35,"749 Highland St, Calgary, AB B3K–B5A"
195815,Laptop holder,1,67.34,06/07/21 10:52,"328 Canlish St, Toronto, ON L7J–L0H"
195816,Xiaomi PowerBank 20000 mAh,1,249.99,06/10/21 15:38,"474 Jefferson St, Toronto, ON L7J–L0H"
195817,Google ChromeBook A15,1,869.99,06/21/21 20:31,"752 Center St, Calgary, AB B3K–B5A"
195818,Samsung Galaxy S22,1,829.99,06/28/21 11:22,"478 Rockwood St, Calgary, AB B3K–B5A"
195818,SQuality M8 Headphones,1,149.99,06/28/21 11:22,"478 Rockwood St, Calgary, AB B3K–B5A"
195819,Lenovo Tab Pro A11,1,455.0,06/22/21 22:30,"473 Milston St, Vancouver, BC R0K–R6W"
195820,Apple Airpods Pro 2 gen,1,249.99,06/15/21 02:03,"9 South St, Charlottetown, PE S2V–S0A"
195821,Google ChromeBook A15,1,869.99,06/25/21 12:02,"803 Maple St, Toronto, ON L7J–L0H"
195822,Google Pixel Phone 7,1,799.0,06/17/21 20:15,"505 Highland St, Toronto, ON L7J–L0H"
195822,Screen Protector,1,15.49,06/17/21 20:15,"505 Highland St, Toronto, ON L7J–L0H"
195823,Delve Sound Pro Wireless Headphones,1,79.99,06/25/21 14:10,"442 6th St, St. Johns, NL A0C–A2B"
195824,Samsung Galaxy S22,1,829.99,06/30/21 15:18,"750 Jackson St, Toronto, ON L7J–L0H"
195824,USB-C Charging Cable,1,17.99,06/30/21 15:18,"750 Jackson St, Toronto, ON L7J–L0H"
195824,SQuality M8 Headphones,1,149.99,06/30/21 15:18,"750 Jackson St, Toronto, ON L7J–L0H"
195824,Laptop holder,1,67.34,06/30/21 15:18,"750 Jackson St, Toronto, ON L7J–L0H"
195825,Lightning Charging Cable,1,23.99,06/15/21 18:52,"973 Park St, Calgary, AB B3K–B5A"
195826,Samsung Galaxy Tab 8,1,679.99,06/11/21 16:13,"624 Madison St, Moncton, NB T9S–T7S"
195827,SQuality M8 Headphones,1,149.99,06/08/21 14:38,"506 Milston St, Vancouver, BC R0K–R6W"
195828,Google Pixel Phone 7,1,799.0,06/25/21 10:15,"739 9th St, Winnipeg, MB V3G–V4V"
195828,SQuality M8 Headphones,1,149.99,06/25/21 10:15,"739 9th St, Winnipeg, MB V3G–V4V"
195828,Laptop holder,1,67.34,06/25/21 10:15,"739 9th St, Winnipeg, MB V3G–V4V"
195829,BOSCH Dryer AS76,1,1349.0,06/17/21 21:37,"793 5th St, Toronto, ON L7J–L0H"
195830,Xiaomi PowerBank 20000 mAh,1,249.99,06/02/21 09:01,"556 11th St, Vancouver, BC R0K–R6W"
195831,Apple iPhone 13 Pro Max,1,1549.0,06/07/21 07:22,"383 Railside St, Calgary, AB B3K–B5A"
195832,Samsung Galaxy Tab 8,1,679.99,06/21/21 14:42,"158 Lakeview St, Calgary, AB B3K–B5A"
195833,Delve Sound Pro Wireless Headphones,1,79.99,06/21/21 19:27,"467 Drive St, Toronto, ON L7J–L0H"
195834,Samsung Galaxy S22,1,829.99,06/22/21 22:28,"186 10th St, Charlottetown, PE S2V–S0A"
195834,Screen Protector,1,15.49,06/22/21 22:28,"186 10th St, Charlottetown, PE S2V–S0A"
195834,SQuality M8 Headphones,1,149.99,06/22/21 22:28,"186 10th St, Charlottetown, PE S2V–S0A"
195835,Google ChromeBook A15,1,869.99,06/25/21 06:12,"788 Albion St, Halifax, NS  B1Y–B5A"
195836,Xiaomi PowerBank 10000 mAh,1,159.0,06/17/21 08:41,"687 11th St, Halifax, NS  B1Y–B5A"
195837,Google Pixel Phone 7,1,799.0,06/25/21 12:23,"355 9th St, Toronto, ON L7J–L0H"
195838,Laptop holder,1,67.34,06/20/21 12:27,"912 7th St, Calgary, AB B3K–B5A"
195839,Laptop holder,1,67.34,06/18/21 11:48,"491 13th St, Montreal, QC J0Y–H7M "
195840,Samsung Galaxy S22,1,829.99,06/24/21 11:50,"237 2nd St, Toronto, ON L7J–L0H"
195841,Lightning Charging Cable,1,23.99,06/16/21 23:16,"203 Warden Avenue St, Toronto, ON L7J–L0H"
195842,USB-C Charging Cable,1,17.99,06/18/21 17:58,"551 12th St, Calgary, AB B3K–B5A"
195843,23in Curve Monitor,1,156.99,06/25/21 20:45,"640 Highland St, Winnipeg, MB V3G–V4V"
195844,52in Wide Monitor,1,1899.99,06/01/21 17:46,"860 Radnor St, Toronto, ON L7J–L0H"
195845,USB-C Charging Cable,1,17.99,06/13/21 01:58,"888 Marine  St, Toronto, ON L7J–L0H"
195846,Xiaomi PowerBank 10000 mAh,1,159.0,06/08/21 08:58,"956 14th St, Halifax, NS  B1Y–B5A"
195847,Lightning Charging Cable,1,23.99,06/17/21 22:25,"554 10th St, Calgary, AB B3K–B5A"
195848,USB-C Charging Cable,1,17.99,06/22/21 16:15,"271 Center St, Toronto, ON L7J–L0H"
195849,USB-C Charging Cable,1,17.99,06/01/21 18:09,"817 10th St, Toronto, ON L7J–L0H"
195850,Google Pixel Phone 7,1,799.0,06/22/21 20:56,"640 Warden Avenue St, Toronto, ON L7J–L0H"
195850,USB-C Charging Cable,1,17.99,06/22/21 20:56,"640 Warden Avenue St, Toronto, ON L7J–L0H"
195851,Laptop holder,1,67.34,06/26/21 14:04,"791 Railside St, Winnipeg, MB V3G–V4V"
195852,Delve Sound Pro Wireless Headphones,1,79.99,06/24/21 14:34,"766 Madison St, Montreal, QC J0Y–H7M "
195853,Asus ROG Phone 5,1,1459.0,06/13/21 00:45,"151 Radnor St, Halifax, NS  B1Y–B5A"
195854,Lightning Charging Cable,1,23.99,06/23/21 19:29,"370 Ridge St, Vancouver, BC R0K–R6W"
195855,Delve Sound Pro Wireless Headphones,1,79.99,06/11/21 14:37,"177 Radnor St, Saskatoon, SK C1B-C1N"
195856,52in Wide Monitor,1,1899.99,06/23/21 21:26,"664 Pylon St, Toronto, ON L7J–L0H"
195857,Laptop holder,1,67.34,06/07/21 08:27,"146 Adams St, Vancouver, BC R0K–R6W"
195858,USB-C Charging Cable,1,17.99,06/14/21 14:39,"66 8th St, St. Johns, NL A0C–A2B"
195859,USB-C Charging Cable,1,17.99,06/26/21 09:02,"308 Canlish St, Toronto, ON L7J–L0H"
195860,23in Curve Monitor,1,156.99,06/20/21 12:33,"706 Jackson St, Montreal, QC J0Y–H7M "
195861,USB-C Charging Cable,1,17.99,06/28/21 12:08,"818 4th St, Montreal, QC J0Y–H7M "
195862,SQuality M8 Headphones,1,149.99,06/01/21 19:07,"287 Jefferson St, St. Johns, NL A0C–A2B"
195863,Delve Sound Pro Wireless Headphones,1,79.99,06/11/21 14:26,"626 Lansdale St, Toronto, ON L7J–L0H"
195864,USB-C Charging Cable,1,17.99,06/03/21 22:14,"303 Robson St, Toronto, ON L7J–L0H"
195865,Laptop holder,1,67.34,06/14/21 00:28,"52 2nd St, Montreal, QC J0Y–H7M "
195866,Asus VivoBook X478 laptop,1,1120.0,06/28/21 22:27,"691 5th St, Toronto, ON L7J–L0H"
195867,USB-C Charging Cable,1,17.99,06/21/21 19:09,"713 Johnson St, Toronto, ON L7J–L0H"
195868,LG Dishwasher XRA9,1,1599.0,06/20/21 23:07,"226 4th St, Toronto, ON L7J–L0H"
195869,Screen Protector,1,15.49,06/13/21 22:14,"604 Dogwood St, Moncton, NB T9S–T7S"
195870,Xiaomi PowerBank 10000 mAh,1,159.0,06/07/21 20:18,"628 14th St, Montreal, QC J0Y–H7M "
195871,USB-C Charging Cable,1,17.99,06/19/21 00:54,"121 Highland St, Calgary, AB B3K–B5A"
195872,Lenovo Tab Pro A11,1,455.0,06/09/21 08:40,"263 Johnson St, St. Johns, NL A0C–A2B"
195873,Xiaomi PowerBank 10000 mAh,1,159.0,06/14/21 21:06,"763 Ridge St, Toronto, ON L7J–L0H"
195874,Apple Airpods Pro 2 gen,1,249.99,06/24/21 12:09,"526 4th St, Vancouver, BC R0K–R6W"
195875,52in Wide Monitor,1,1899.99,06/18/21 23:52,"827 7th St, Vancouver, BC R0K–R6W"
195876,Asus Zenfone 8,1,449.99,06/29/21 14:57,"256 1st St, St. Johns, NL A0C–A2B"
195877,Xiaomi PowerBank 20000 mAh,1,249.99,06/10/21 11:52,"809 Madison St, Montreal, QC J0Y–H7M "
195878,Samsung Galaxy Tab 8,1,679.99,06/09/21 14:39,"937 10th St, Winnipeg, MB V3G–V4V"
195879,Lightning Charging Cable,1,23.99,06/28/21 16:34,"629 6th St, Montreal, QC J0Y–H7M "
195880,52in Wide Monitor,1,1899.99,06/01/21 16:36,"69 Lansdale St, Winnipeg, MB V3G–V4V"
195881,27in Curve Monitor,1,889.99,06/16/21 13:02,"416 Robson St, Toronto, ON L7J–L0H"
195882,27in Curve Monitor,1,889.99,06/23/21 18:53,"62 Warden Avenue St, Calgary, AB B3K–B5A"
195883,Asus VivoBook X478 laptop,1,1120.0,06/22/21 22:10,"999 13th St, St. Johns, NL A0C–A2B"
195884,Lightning Charging Cable,1,23.99,06/19/21 16:06,"467 Rockwood St, Winnipeg, MB V3G–V4V"
195885,ThinkPad IdeaPad 3 laptop,1,649.99,06/26/21 14:08,"772 4th St, Calgary, AB B3K–B5A"
195886,27in Curve Monitor,1,889.99,06/28/21 13:10,"322 Radnor St, Moncton, NB T9S–T7S"
195887,USB-C Charging Cable,1,17.99,06/27/21 15:25,"559 Georgia Avenue St, Toronto, ON L7J–L0H"
195888,USB-C Charging Cable,1,17.99,06/14/21 17:54,"895 Railside St, Toronto, ON L7J–L0H"
195889,Apple Airpods Pro 2 gen,1,249.99,06/15/21 12:45,"271 9th St, St. Johns, NL A0C–A2B"
195890,Lenovo Tab Pro A11,1,455.0,06/23/21 17:16,"285 Canlish St, Toronto, ON L7J–L0H"
195891,ThinkPad IdeaPad 3 laptop,1,649.99,06/24/21 17:40,"957 8th St, Calgary, AB B3K–B5A"
195892,Apple Airpods Pro 2 gen,1,249.99,06/15/21 15:05,"42 14th St, Charlottetown, PE S2V–S0A"
195893,Apple Airpods Pro 2 gen,1,249.99,06/23/21 19:05,"383 Cherry St, Montreal, QC J0Y–H7M "
195893,Apple Airpods Pro 2 gen,1,249.99,06/23/21 19:05,"383 Cherry St, Montreal, QC J0Y–H7M "
195894,27in Curve Monitor,1,889.99,06/16/21 21:09,"930 Dogwood St, Calgary, AB B3K–B5A"
195895,USB-C Charging Cable,1,17.99,06/12/21 13:25,"757 Ridge St, Halifax, NS  B1Y–B5A"
195896,Laptop holder,1,67.34,06/20/21 21:46,"493 7th St, Vancouver, BC R0K–R6W"
195897,Apple iPhone 13 Pro Max,1,1549.0,06/15/21 13:35,"215 Lakeview St, Montreal, QC J0Y–H7M "
195898,Screen Protector,1,15.49,06/21/21 21:15,"937 Center St, Calgary, AB B3K–B5A"
195899,Lightning Charging Cable,1,23.99,06/01/21 17:40,"122 Madison St, Montreal, QC J0Y–H7M "
195900,Samsung Galaxy S22,1,829.99,06/29/21 22:36,"907 11th St, Winnipeg, MB V3G–V4V"
195900,USB-C Charging Cable,1,17.99,06/29/21 22:36,"907 11th St, Winnipeg, MB V3G–V4V"
195901,Apple iPhone 13 Pro Max,1,1549.0,06/30/21 09:28,"614 Albion St, Toronto, ON L7J–L0H"
195901,Lightning Charging Cable,1,23.99,06/30/21 09:28,"614 Albion St, Toronto, ON L7J–L0H"
195902,Screen Protector,2,15.49,06/07/21 18:14,"446 Center St, Charlottetown, PE S2V–S0A"
195903,Xiaomi PowerBank 10000 mAh,1,159.0,06/28/21 12:45,"417 9th St, Toronto, ON L7J–L0H"
195904,Samsung Galaxy S22,1,829.99,06/08/21 18:42,"948 Milston St, Winnipeg, MB V3G–V4V"
195905,USB-C Charging Cable,1,17.99,06/15/21 16:22,"433 8th St, Calgary, AB B3K–B5A"
195906,Google ChromeBook A15,1,869.99,06/02/21 06:52,"595 Main St, Calgary, AB B3K–B5A"
195907,Delve Sound Pro Wireless Headphones,1,79.99,06/08/21 17:37,"679 Adams St, Vancouver, BC R0K–R6W"
195908,Xiaomi PowerBank 20000 mAh,1,249.99,06/22/21 14:02,"837 Marine  St, Winnipeg, MB V3G–V4V"
195909,Xiaomi PowerBank 20000 mAh,1,249.99,06/25/21 00:01,"525 Albion St, Halifax, NS  B1Y–B5A"
195910,Lightning Charging Cable,1,23.99,06/02/21 11:33,"438 Robson St, Vancouver, BC R0K–R6W"
195911,Lenovo Tab Pro A11,1,455.0,06/18/21 20:59,"325 Warden Avenue St, Toronto, ON L7J–L0H"
195912,Samsung Galaxy Tab 8,1,679.99,06/10/21 20:32,"286 Madison St, Calgary, AB B3K–B5A"
195913,USB-C Charging Cable,1,17.99,06/12/21 17:55,"253 Railside St, Saskatoon, SK C1B-C1N"
195914,Screen Protector,1,15.49,06/21/21 11:24,"448 Albion St, Toronto, ON L7J–L0H"
195915,23in Curve Monitor,1,156.99,06/20/21 18:51,"542 Pylon St, Winnipeg, MB V3G–V4V"
195916,Google Pixel Phone 7,1,799.0,06/13/21 12:56,"201 11th St, Calgary, AB B3K–B5A"
195916,Delve Sound Pro Wireless Headphones,1,79.99,06/13/21 12:56,"201 11th St, Calgary, AB B3K–B5A"
195917,USB-C Charging Cable,1,17.99,06/30/21 17:44,"399 Albion St, Toronto, ON L7J–L0H"
195918,Apple iPhone 13 Pro Max,1,1549.0,06/01/21 13:37,"500 Adams St, Calgary, AB B3K–B5A"
195918,SQuality M8 Headphones,1,149.99,06/01/21 13:37,"500 Adams St, Calgary, AB B3K–B5A"
195919,Delve Sound Pro Wireless Headphones,1,79.99,06/22/21 15:44,"732 Hickory St, Halifax, NS  B1Y–B5A"
195920,Lightning Charging Cable,1,23.99,06/18/21 16:52,"755 Denman St, Charlottetown, PE S2V–S0A"
195921,Apple Airpods Pro 2 gen,1,249.99,06/09/21 19:53,"884 Albion St, Winnipeg, MB V3G–V4V"
195922,SQuality M8 Headphones,1,149.99,06/14/21 16:46,"237 Rockwood St, Toronto, ON L7J–L0H"
195923,Xiaomi PowerBank 10000 mAh,1,159.0,06/28/21 11:53,"367 North St, Toronto, ON L7J–L0H"
195924,Apple iPhone 13 Pro Max,1,1549.0,06/07/21 14:04,"485 Warden Avenue St, Moncton, NB T9S–T7S"
195925,Apple Airpods Pro 2 gen,1,249.99,06/13/21 14:49,"553 Hickory St, Halifax, NS  B1Y–B5A"
195926,Asus ROG Phone 5,1,1459.0,06/17/21 12:10,"376 12th St, Toronto, ON L7J–L0H"
195926,USB-C Charging Cable,1,17.99,06/17/21 12:10,"376 12th St, Toronto, ON L7J–L0H"
195927,Samsung Galaxy S22,1,829.99,06/22/21 14:18,"48 Center St, Montreal, QC J0Y–H7M "
195927,Screen Protector,1,15.49,06/22/21 14:18,"48 Center St, Montreal, QC J0Y–H7M "
195928,Google Pixel Phone 7,1,799.0,06/02/21 16:17,"740 6th St, St. Johns, NL A0C–A2B"
195928,SQuality M8 Headphones,1,149.99,06/02/21 16:17,"740 6th St, St. Johns, NL A0C–A2B"
195929,Apple iPhone 13 Pro Max,1,1549.0,06/23/21 07:54,"671 Madison St, Halifax, NS  B1Y–B5A"
195929,Lightning Charging Cable,1,23.99,06/23/21 07:54,"671 Madison St, Halifax, NS  B1Y–B5A"
195929,Screen Protector,1,15.49,06/23/21 07:54,"671 Madison St, Halifax, NS  B1Y–B5A"
195930,USB-C Charging Cable,1,17.99,06/06/21 13:52,"590 Dogwood St, St. Johns, NL A0C–A2B"
195931,Laptop holder,1,67.34,06/28/21 19:02,"656 Robson St, Toronto, ON L7J–L0H"
195932,Google Pixel Phone 7,1,799.0,06/08/21 23:34,"262 Rexdale St, Toronto, ON L7J–L0H"
195933,Laptop holder,1,67.34,06/04/21 13:39,"26 Milston St, Toronto, ON L7J–L0H"
195934,USB-C Charging Cable,1,17.99,06/22/21 15:11,"376 Highland St, Toronto, ON L7J–L0H"
195935,ThinkPad IdeaPad 3 laptop,1,649.99,06/08/21 17:29,"626 4th St, Toronto, ON L7J–L0H"
195936,ThinkPad IdeaPad 3 laptop,1,649.99,06/01/21 11:33,"862 Park St, St. Johns, NL A0C–A2B"
195937,Google ChromeBook A15,1,869.99,06/02/21 03:23,"235 Lansdale St, Saskatoon, SK C1B-C1N"
195938,Apple iPhone 13 Pro Max,1,1549.0,06/25/21 22:55,"661 Robson St, Winnipeg, MB V3G–V4V"
195939,Google ChromeBook A15,1,869.99,06/18/21 19:40,"400 13th St, Winnipeg, MB V3G–V4V"
195940,Delve Sound Pro Wireless Headphones,1,79.99,06/10/21 21:11,"685 Pylon St, St. Johns, NL A0C–A2B"
195941,Apple iPhone 13 Pro Max,1,1549.0,06/13/21 15:26,"716 Maple St, Calgary, AB B3K–B5A"
195942,Laptop holder,1,67.34,06/03/21 01:17,"61 5th St, Toronto, ON L7J–L0H"
195943,Xiaomi PowerBank 20000 mAh,1,249.99,06/03/21 15:49,"220 1st St, St. Johns, NL A0C–A2B"
195944,Google ChromeBook A15,1,869.99,06/14/21 10:42,"755 Rexdale St, St. Johns, NL A0C–A2B"
195945,Delve Sound Pro Wireless Headphones,1,79.99,06/21/21 05:23,"874 Park St, Montreal, QC J0Y–H7M "
195946,Apple Airpods Pro 2 gen,1,249.99,06/09/21 00:32,"243 Warden Avenue St, Winnipeg, MB V3G–V4V"
195947,Google Pixel Phone 7,1,799.0,06/28/21 07:49,"215 Rexdale St, Calgary, AB B3K–B5A"
195947,USB-C Charging Cable,1,17.99,06/28/21 07:49,"215 Rexdale St, Calgary, AB B3K–B5A"
195948,Delve Sound Pro Wireless Headphones,1,79.99,06/13/21 12:24,"250 Ridge St, Halifax, NS  B1Y–B5A"
195949,Lightning Charging Cable,1,23.99,06/06/21 12:19,"350 Johnson St, Montreal, QC J0Y–H7M "
195950,Lenovo Tab Pro A11,1,455.0,06/26/21 03:56,"9 Pine St, Moncton, NB T9S–T7S"
195951,23in Curve Monitor,1,156.99,06/20/21 23:59,"965 Cherry St, Winnipeg, MB V3G–V4V"
195952,Lightning Charging Cable,1,23.99,06/19/21 15:59,"637 Jackson St, Toronto, ON L7J–L0H"
195953,23in Curve Monitor,1,156.99,06/18/21 13:58,"241 Highland St, Toronto, ON L7J–L0H"
195954,Screen Protector,1,15.49,06/28/21 22:53,"839 Whitecap St, Calgary, AB B3K–B5A"
195955,Laptop holder,1,67.34,06/13/21 16:38,"163 Meadow St, Calgary, AB B3K–B5A"
195956,USB-C Charging Cable,2,17.99,06/04/21 21:18,"573 Drive St, Toronto, ON L7J–L0H"
195957,Apple Airpods Pro 2 gen,1,249.99,06/19/21 08:46,"234 Canlish St, St. Johns, NL A0C–A2B"
195958,Laptop holder,1,67.34,06/06/21 19:01,"435 Whitecap St, St. Johns, NL A0C–A2B"
195959,Google Pixel Phone 7,1,799.0,06/10/21 11:26,"534 Warden Avenue St, Montreal, QC J0Y–H7M "
195960,Lightning Charging Cable,1,23.99,06/21/21 17:16,"770 7th St, Montreal, QC J0Y–H7M "
195961,Google ChromeBook A15,1,869.99,06/10/21 21:55,"854 Radnor St, Montreal, QC J0Y–H7M "
195962,Xiaomi PowerBank 20000 mAh,1,249.99,06/24/21 20:23,"882 Drive St, Charlottetown, PE S2V–S0A"
195963,USB-C Charging Cable,1,17.99,06/18/21 16:20,"187 Dogwood St, Charlottetown, PE S2V–S0A"
195964,Laptop holder,1,67.34,06/17/21 09:05,"101 10th St, Winnipeg, MB V3G–V4V"
195965,Xiaomi PowerBank 10000 mAh,1,159.0,06/30/21 20:29,"547 Rockwood St, Toronto, ON L7J–L0H"
195966,Lightning Charging Cable,1,23.99,06/06/21 19:58,"284 Robson St, Halifax, NS  B1Y–B5A"
195967,Laptop holder,1,67.34,06/24/21 10:29,"452 Adams St, Calgary, AB B3K–B5A"
195968,Screen Protector,1,15.49,06/17/21 14:47,"223 Milston St, Halifax, NS  B1Y–B5A"
195969,Xiaomi PowerBank 20000 mAh,1,249.99,06/29/21 11:23,"38 Marine  St, Charlottetown, PE S2V–S0A"
195970,Delve Sound Pro Wireless Headphones,1,79.99,06/22/21 18:25,"776 Adams St, Toronto, ON L7J–L0H"
195971,Laptop holder,1,67.34,06/25/21 11:38,"491 North St, Toronto, ON L7J–L0H"
195972,Apple Airpods Pro 2 gen,1,249.99,06/13/21 22:14,"405 Dogwood St, Toronto, ON L7J–L0H"
195973,Lightning Charging Cable,1,23.99,06/11/21 21:59,"1 Milston St, Montreal, QC J0Y–H7M "
195974,Apple Airpods Pro 2 gen,1,249.99,06/01/21 20:10,"271 5th St, St. Johns, NL A0C–A2B"
195975,Delve Sound Pro Wireless Headphones,1,79.99,06/06/21 18:25,"606 Hickory St, Charlottetown, PE S2V–S0A"
195976,Laptop holder,1,67.34,06/05/21 22:54,"136 Main St, Calgary, AB B3K–B5A"
195977,Screen Protector,2,15.49,06/01/21 14:57,"799 Pylon St, Toronto, ON L7J–L0H"
195978,Xiaomi PowerBank 10000 mAh,1,159.0,06/26/21 11:20,"779 Radnor St, Halifax, NS  B1Y–B5A"
195979,Apple Airpods Pro 2 gen,1,249.99,06/13/21 16:25,"952 1st St, St. Johns, NL A0C–A2B"
195980,Lightning Charging Cable,1,23.99,06/26/21 20:40,"242 5th St, Calgary, AB B3K–B5A"
195981,Apple Airpods Pro 2 gen,1,249.99,06/08/21 14:00,"33 13th St, Halifax, NS  B1Y–B5A"
195982,Apple Airpods Pro 2 gen,1,249.99,06/22/21 00:11,"317 14th St, Winnipeg, MB V3G–V4V"
195983,Apple iPhone 13 Pro Max,1,1549.0,06/24/21 17:24,"332 Park St, Charlottetown, PE S2V–S0A"
195984,ThinkPad IdeaPad 3 laptop,1,649.99,06/10/21 18:49,"514 Meadow St, Toronto, ON L7J–L0H"
195985,Delve Sound Pro Wireless Headphones,1,79.99,06/08/21 19:33,"39 5th St, Halifax, NS  B1Y–B5A"
195986,Xiaomi PowerBank 10000 mAh,1,159.0,06/13/21 17:42,"127 Hickory St, Winnipeg, MB V3G–V4V"
195987,Samsung Galaxy Tab 8,1,679.99,06/23/21 23:31,"786 11th St, Toronto, ON L7J–L0H"
195988,Laptop holder,1,67.34,06/18/21 22:22,"354 Jackson St, St. Johns, NL A0C–A2B"
