Order ID,Product name,Order quantity,Price,Order date,Purchase Address
185626,23in Curve Monitor,1,156.99,05/28/21 15:15,"56 Rexdale St, Moncton, NB T9S–T7S"
185627,Lenovo Tab Pro A11,1,455,05/11/21 10:08,"167 4th St, Toronto, ON L7J–L0H"
185628,SQuality M8 Headphones,1,149.99,05/08/21 13:50,"790 Highland St, Vancouver, BC R0K–R6W"
185629,27in Curve Monitor,1,889.99,05/31/21 09:09,"633 11th St, Winnipeg, MB V3G–V4V"
185630,23in Curve Monitor,1,156.99,05/09/21 19:29,"294 South St, Toronto, ON L7J–L0H"
185631,Xiaomi PowerBank 10000 mAh,1,159,05/03/21 12:49,"178 Radnor St, Vancouver, BC R0K–R6W"
185632,USB-C Charging Cable,1,17.99,05/03/21 19:53,"817 1st St, Toronto, ON L7J–L0H"
185633,Samsung Galaxy Tab 8,1,679.99,05/10/21 12:34,"89 Warden Avenue St, Calgary, AB B3K–B5A"
185634,Google Pixel Phone 7,1,799,05/05/21 12:33,"344 14th St, Toronto, ON L7J–L0H"
185635,Xiaomi PowerBank 10000 mAh,1,159,05/29/21 23:26,"397 Ridge St, Montreal, QC J0Y–H7M "
185636,USB-C Charging Cable,1,17.99,05/07/21 09:34,"852 South St, Toronto, ON L7J–L0H"
185637,Apple Airpods Pro 2 gen,1,249.99,05/08/21 23:34,"211 Maple St, Toronto, ON L7J–L0H"
185638,Laptop holder,1,67.34,05/19/21 20:28,"531 North St, Winnipeg, MB V3G–V4V"
185639,Apple iPhone 13 Pro Max,1,1549,05/31/21 18:11,"928 10th St, Winnipeg, MB V3G–V4V"
185640,27in Curve Monitor,1,889.99,05/02/21 20:14,"991 Lansdale St, Toronto, ON L7J–L0H"
185641,Samsung Galaxy S22,1,829.99,05/21/21 00:26,"993 Rockwood St, Toronto, ON L7J–L0H"
185641,USB-C Charging Cable,1,17.99,05/21/21 00:26,"993 Rockwood St, Toronto, ON L7J–L0H"
185642,ThinkPad IdeaPad 3 laptop,1,649.99,05/29/21 07:20,"655 Park St, Toronto, ON L7J–L0H"
185643,SQuality M8 Headphones,1,149.99,05/09/21 18:41,"902 Meadow St, Calgary, AB B3K–B5A"
185644,Lightning Charging Cable,1,23.99,05/08/21 17:53,"710 Ridge St, Vancouver, BC R0K–R6W"
185645,Laptop holder,1,67.34,05/17/21 00:47,"253 Pine St, Winnipeg, MB V3G–V4V"
185646,USB-C Charging Cable,1,17.99,05/04/21 13:45,"396 Warden Avenue St, Calgary, AB B3K–B5A"
185647,USB-C Charging Cable,1,17.99,05/17/21 18:10,"80 Albion St, Vancouver, BC R0K–R6W"
185648,Delve Sound Pro Wireless Headphones,1,79.99,05/25/21 19:23,"822 Highland St, Halifax, NS  B1Y–B5A"
185649,Apple iPhone 13 Pro Max,1,1549,05/21/21 14:48,"484 Georgia Avenue St, Toronto, ON L7J–L0H"
185649,Screen Protector,1,15.49,05/21/21 14:48,"484 Georgia Avenue St, Toronto, ON L7J–L0H"
185650,Lightning Charging Cable,1,23.99,05/11/21 20:48,"713 Jefferson St, Toronto, ON L7J–L0H"
185651,Apple Airpods Pro 2 gen,1,249.99,05/07/21 12:22,"797 Adams St, Toronto, ON L7J–L0H"
185652,USB-C Charging Cable,1,17.99,05/15/21 07:56,"923 1st St, Calgary, AB B3K–B5A"
185653,Samsung Galaxy Tab 8,1,679.99,05/19/21 12:29,"38 Milston St, Vancouver, BC R0K–R6W"
185654,Xiaomi PowerBank 10000 mAh,1,159,05/03/21 01:10,"653 North St, Halifax, NS  B1Y–B5A"
185655,ThinkPad IdeaPad 3 laptop,1,649.99,05/26/21 13:34,"137 Rockwood St, Halifax, NS  B1Y–B5A"
185656,Samsung Galaxy S22,1,829.99,05/27/21 22:25,"983 Milston St, St. Johns, NL A0C–A2B"
185657,Lightning Charging Cable,1,23.99,05/27/21 17:50,"444 9th St, Halifax, NS  B1Y–B5A"
185658,52in Wide Monitor,1,1899.99,05/31/21 20:54,"164 Park St, St. Johns, NL A0C–A2B"
185659,ThinkPad IdeaPad 3 laptop,1,649.99,05/04/21 07:27,"379 Lakeview St, Toronto, ON L7J–L0H"
185660,27in Curve Monitor,1,889.99,05/14/21 12:34,"671 11th St, Montreal, QC J0Y–H7M "
185661,Delve Sound Pro Wireless Headphones,1,79.99,05/16/21 01:53,"487 Albion St, Halifax, NS  B1Y–B5A"
185662,Apple Airpods Pro 2 gen,1,249.99,05/15/21 11:59,"524 1st St, Calgary, AB B3K–B5A"
185663,SQuality M8 Headphones,1,149.99,05/27/21 19:20,"105 Railside St, Montreal, QC J0Y–H7M "
185664,Lightning Charging Cable,1,23.99,05/07/21 13:11,"105 Park St, Vancouver, BC R0K–R6W"
185665,Lightning Charging Cable,1,23.99,05/19/21 11:21,"803 North St, Winnipeg, MB V3G–V4V"
185666,USB-C Charging Cable,1,17.99,05/01/21 13:47,"432 Center St, Calgary, AB B3K–B5A"
185667,Xiaomi PowerBank 10000 mAh,1,159,05/23/21 22:49,"766 South St, Montreal, QC J0Y–H7M "
185668,Delve Sound Pro Wireless Headphones,1,79.99,05/21/21 17:16,"503 Jackson St, Halifax, NS  B1Y–B5A"
185669,LG Dishwasher XRA9,1,1599.0,05/22/21 22:32,"244 Madison St, Montreal, QC J0Y–H7M "
185670,Samsung Galaxy Tab 8,1,679.99,05/17/21 12:13,"491 11th St, Toronto, ON L7J–L0H"
185671,Lenovo Tab Pro A11,1,455,05/06/21 17:42,"488 Jefferson St, Calgary, AB B3K–B5A"
185672,Laptop holder,1,67.34,05/12/21 12:28,"811 11th St, Winnipeg, MB V3G–V4V"
185673,Delve Sound Pro Wireless Headphones,1,79.99,05/15/21 16:11,"778 North St, Calgary, AB B3K–B5A"
185674,Xiaomi PowerBank 10000 mAh,1,159,05/28/21 16:36,"262 Marine  St, Calgary, AB B3K–B5A"
185675,Asus VivoBook X478 laptop,1,1120,05/26/21 21:15,"152 Rockwood St, Halifax, NS  B1Y–B5A"
185676,Apple Airpods Pro 2 gen,1,249.99,05/30/21 16:20,"495 Lansdale St, St. Johns, NL A0C–A2B"
185677,Google Pixel Phone 7,1,799,05/20/21 18:34,"150 North St, Winnipeg, MB V3G–V4V"
185677,Screen Protector,1,15.49,05/20/21 18:34,"150 North St, Winnipeg, MB V3G–V4V"
185678,Lightning Charging Cable,1,23.99,05/14/21 00:25,"349 Lakeview St, Winnipeg, MB V3G–V4V"
185679,Xiaomi PowerBank 20000 mAh,1,249.99,05/07/21 12:53,"599 Jefferson St, Winnipeg, MB V3G–V4V"
185680,ThinkPad IdeaPad 3 laptop,1,649.99,05/11/21 17:00,"998 Jefferson St, Toronto, ON L7J–L0H"
185681,Lenovo Tab Pro A11,1,455,05/14/21 11:48,"955 Railside St, St. Johns, NL A0C–A2B"
185682,Delve Sound Pro Wireless Headphones,1,79.99,05/26/21 18:28,"173 Dogwood St, Halifax, NS  B1Y–B5A"
185683,Google ChromeBook A15,1,869.99,05/19/21 13:58,"303 Hickory St, Montreal, QC J0Y–H7M "
185684,Laptop holder,1,67.34,05/16/21 17:46,"378 Warden Avenue St, Winnipeg, MB V3G–V4V"
185685,SQuality M8 Headphones,1,149.99,05/01/21 18:16,"410 Rockwood St, Winnipeg, MB V3G–V4V"
185686,Google Pixel Phone 7,1,799,05/15/21 16:38,"873 Highland St, Toronto, ON L7J–L0H"
185686,Screen Protector,1,15.49,05/15/21 16:38,"873 Highland St, Toronto, ON L7J–L0H"
185687,USB-C Charging Cable,2,17.99,05/11/21 13:23,"517 11th St, Vancouver, BC R0K–R6W"
185688,Lenovo Tab Pro A11,1,455,05/20/21 10:54,"257 Rexdale St, Toronto, ON L7J–L0H"
185689,SQuality M8 Headphones,1,149.99,05/06/21 17:07,"667 Pylon St, Moncton, NB T9S–T7S"
185690,27in Curve Monitor,1,889.99,05/30/21 12:38,"634 Milston St, Calgary, AB B3K–B5A"
185691,Delve Sound Pro Wireless Headphones,1,79.99,05/28/21 13:23,"883 14th St, Charlottetown, PE S2V–S0A"
185692,ThinkPad IdeaPad 3 laptop,1,649.99,05/09/21 21:24,"915 Warden Avenue St, Halifax, NS  B1Y–B5A"
185693,Apple iPhone 13 Pro Max,1,1549,05/17/21 14:37,"82 Albion St, Halifax, NS  B1Y–B5A"
185694,Samsung Galaxy Tab 8,1,679.99,05/17/21 11:31,"464 Lansdale St, Toronto, ON L7J–L0H"
185695,23in Curve Monitor,1,156.99,05/30/21 20:27,"999 Lansdale St, Calgary, AB B3K–B5A"
185696,USB-C Charging Cable,1,17.99,05/24/21 23:56,"331 Ridge St, Vancouver, BC R0K–R6W"
185697,USB-C Charging Cable,1,17.99,05/29/21 16:12,"814 Georgia Avenue St, Calgary, AB B3K–B5A"
185698,Apple iPhone 13 Pro Max,1,1549,05/06/21 20:14,"227 9th St, Calgary, AB B3K–B5A"
185699,Xiaomi PowerBank 20000 mAh,1,249.99,05/22/21 20:03,"437 13th St, Halifax, NS  B1Y–B5A"
185700,Asus ROG Phone 5,1,1459,05/05/21 22:01,"125 9th St, Toronto, ON L7J–L0H"
185700,USB-C Charging Cable,1,17.99,05/05/21 22:01,"125 9th St, Toronto, ON L7J–L0H"
185701,Screen Protector,1,15.49,05/17/21 13:57,"383 13th St, Winnipeg, MB V3G–V4V"
185702,Laptop holder,1,67.34,05/18/21 10:58,"88 10th St, Vancouver, BC R0K–R6W"
185703,Samsung Galaxy S22,1,829.99,05/30/21 14:11,"915 7th St, St. Johns, NL A0C–A2B"
185704,Screen Protector,1,15.49,05/26/21 20:27,"958 Lansdale St, Charlottetown, PE S2V–S0A"
185705,Laptop holder,1,67.34,05/17/21 10:27,"315 Robson St, St. Johns, NL A0C–A2B"
185706,Screen Protector,1,15.49,05/03/21 20:39,"958 2nd St, Vancouver, BC R0K–R6W"
185707,USB-C Charging Cable,1,17.99,05/28/21 16:30,"639 1st St, Toronto, ON L7J–L0H"
185708,USB-C Charging Cable,1,17.99,05/04/21 16:20,"347 Cherry St, St. Johns, NL A0C–A2B"
185709,Samsung Galaxy Tab 8,1,679.99,05/11/21 00:04,"62 Whitecap St, Toronto, ON L7J–L0H"
185710,Asus Zenfone 8,1,449.99,05/21/21 15:01,"234 5th St, Moncton, NB T9S–T7S"
185711,ThinkPad IdeaPad 3 laptop,1,649.99,05/04/21 14:30,"547 Canlish St, Toronto, ON L7J–L0H"
185712,Xiaomi PowerBank 10000 mAh,1,159,05/08/21 12:46,"405 7th St, Vancouver, BC R0K–R6W"
185713,SQuality M8 Headphones,1,149.99,05/09/21 18:23,"847 Hickory St, Winnipeg, MB V3G–V4V"
185714,23in Curve Monitor,1,156.99,05/05/21 19:58,"19 South St, Moncton, NB T9S–T7S"
185715,USB-C Charging Cable,1,17.99,05/26/21 12:43,"601 Rexdale St, Winnipeg, MB V3G–V4V"
185716,27in Curve Monitor,1,889.99,05/29/21 15:59,"324 Milston St, Winnipeg, MB V3G–V4V"
185717,Delve Sound Pro Wireless Headphones,1,79.99,05/27/21 09:19,"810 Adams St, Charlottetown, PE S2V–S0A"
185718,USB-C Charging Cable,1,17.99,05/09/21 11:12,"341 Highland St, Vancouver, BC R0K–R6W"
185719,Laptop holder,1,67.34,05/22/21 20:13,"985 Jackson St, Winnipeg, MB V3G–V4V"
185720,Screen Protector,1,15.49,05/01/21 10:33,"988 Cherry St, Toronto, ON L7J–L0H"
185721,Apple iPhone 13 Pro Max,1,1549,05/06/21 21:57,"174 2nd St, Moncton, NB T9S–T7S"
185722,USB-C Charging Cable,1,17.99,05/10/21 23:29,"849 Adams St, Winnipeg, MB V3G–V4V"
185723,Lightning Charging Cable,1,23.99,05/18/21 21:46,"165 Milston St, Toronto, ON L7J–L0H"
185724,USB-C Charging Cable,1,17.99,05/21/21 10:01,"661 Jackson St, Halifax, NS  B1Y–B5A"
185725,Lightning Charging Cable,1,23.99,05/11/21 17:07,"911 10th St, Toronto, ON L7J–L0H"
185726,Samsung Galaxy S22,1,829.99,05/28/21 08:59,"646 Albion St, Halifax, NS  B1Y–B5A"
185727,Asus Zenfone 8,1,449.99,05/16/21 13:36,"753 1st St, Toronto, ON L7J–L0H"
185728,Apple Airpods Pro 2 gen,1,249.99,05/10/21 18:05,"356 Madison St, Halifax, NS  B1Y–B5A"
185729,Xiaomi PowerBank 10000 mAh,1,159,05/09/21 13:03,"919 6th St, Toronto, ON L7J–L0H"
185730,Apple iPhone 13 Pro Max,1,1549,05/28/21 14:05,"870 Milston St, Toronto, ON L7J–L0H"
185731,Laptop holder,1,67.34,05/21/21 18:55,"609 Milston St, Montreal, QC J0Y–H7M "
185732,Xiaomi PowerBank 10000 mAh,1,159,05/27/21 20:42,"50 14th St, Montreal, QC J0Y–H7M "
185733,USB-C Charging Cable,1,17.99,05/06/21 00:59,"857 10th St, Winnipeg, MB V3G–V4V"
185734,Xiaomi PowerBank 20000 mAh,1,249.99,05/04/21 19:42,"500 Meadow St, Winnipeg, MB V3G–V4V"
185735,SQuality M8 Headphones,1,149.99,05/11/21 07:07,"923 Marine  St, Toronto, ON L7J–L0H"
185736,Samsung Galaxy Tab 8,1,679.99,05/27/21 16:25,"603 11th St, Toronto, ON L7J–L0H"
185737,Apple iPhone 13 Pro Max,1,1549,05/29/21 07:53,"328 14th St, Halifax, NS  B1Y–B5A"
185738,Google Pixel Phone 7,1,799,05/11/21 20:16,"375 Canlish St, Moncton, NB T9S–T7S"
185738,USB-C Charging Cable,1,17.99,05/11/21 20:16,"375 Canlish St, Moncton, NB T9S–T7S"
185739,Google Pixel Phone 7,1,799,05/02/21 23:43,"90 Rexdale St, Toronto, ON L7J–L0H"
185739,USB-C Charging Cable,1,17.99,05/02/21 23:43,"90 Rexdale St, Toronto, ON L7J–L0H"
185740,Lightning Charging Cable,1,23.99,05/12/21 17:11,"321 Georgia Avenue St, Vancouver, BC R0K–R6W"
185741,Samsung Galaxy Tab 8,1,679.99,05/28/21 19:57,"321 Whitecap St, Vancouver, BC R0K–R6W"
185742,Laptop holder,1,67.34,05/19/21 22:40,"846 1st St, Winnipeg, MB V3G–V4V"
185743,Screen Protector,1,15.49,05/03/21 10:05,"660 Railside St, Calgary, AB B3K–B5A"
185744,Apple Airpods Pro 2 gen,1,249.99,05/07/21 12:29,"215 Center St, Halifax, NS  B1Y–B5A"
185745,Lenovo Tab Pro A11,1,455,05/19/21 08:01,"261 Robson St, Calgary, AB B3K–B5A"
185746,Apple Airpods Pro 2 gen,1,249.99,05/28/21 12:53,"45 Robson St, Winnipeg, MB V3G–V4V"
185747,Delve Sound Pro Wireless Headphones,1,79.99,05/29/21 16:18,"609 13th St, Toronto, ON L7J–L0H"
185748,Asus ROG Phone 5,1,1459,05/26/21 10:48,"712 Denman St, Halifax, NS  B1Y–B5A"
185749,Apple Airpods Pro 2 gen,1,249.99,05/18/21 14:12,"542 Meadow St, Charlottetown, PE S2V–S0A"
185750,Apple Airpods Pro 2 gen,1,249.99,05/24/21 07:37,"338 Georgia Avenue St, Toronto, ON L7J–L0H"
185750,Xiaomi PowerBank 10000 mAh,1,159,05/24/21 07:37,"338 Georgia Avenue St, Toronto, ON L7J–L0H"
185751,Lightning Charging Cable,1,23.99,05/20/21 14:02,"362 4th St, Toronto, ON L7J–L0H"
185752,USB-C Charging Cable,1,17.99,05/18/21 09:32,"170 14th St, Halifax, NS  B1Y–B5A"
185753,Google ChromeBook A15,1,869.99,05/19/21 20:43,"668 Dogwood St, Winnipeg, MB V3G–V4V"
185754,Samsung Galaxy S22,1,829.99,05/11/21 13:48,"110 9th St, Toronto, ON L7J–L0H"
185755,23in Curve Monitor,1,156.99,05/04/21 12:54,"279 Madison St, St. Johns, NL A0C–A2B"
185756,Google ChromeBook A15,1,869.99,05/07/21 11:52,"48 Pylon St, Halifax, NS  B1Y–B5A"
185757,Samsung Galaxy Tab 8,1,679.99,05/14/21 19:13,"407 North St, Halifax, NS  B1Y–B5A"
185758,Laptop holder,1,67.34,05/20/21 11:19,"981 Johnson St, Calgary, AB B3K–B5A"
185759,Lightning Charging Cable,1,23.99,05/17/21 18:19,"916 5th St, Toronto, ON L7J–L0H"
185760,Lightning Charging Cable,1,23.99,05/22/21 14:17,"459 4th St, Vancouver, BC R0K–R6W"
185760,23in Curve Monitor,1,156.99,05/22/21 14:17,"459 4th St, Vancouver, BC R0K–R6W"
185761,Lightning Charging Cable,1,23.99,05/30/21 21:15,"568 Denman St, Toronto, ON L7J–L0H"
185762,Samsung Galaxy S22,1,829.99,05/01/21 13:43,"227 Georgia Avenue St, Toronto, ON L7J–L0H"
185763,Laptop holder,1,67.34,05/07/21 10:52,"153 Ridge St, Charlottetown, PE S2V–S0A"
185764,USB-C Charging Cable,1,17.99,05/08/21 21:59,"310 Center St, Vancouver, BC R0K–R6W"
185765,USB-C Charging Cable,1,17.99,05/20/21 10:13,"114 Cherry St, Winnipeg, MB V3G–V4V"
185766,Asus VivoBook X478 laptop,1,1120,05/12/21 01:04,"420 Robson St, Winnipeg, MB V3G–V4V"
185767,Laptop holder,2,67.34,05/24/21 21:20,"138 9th St, Toronto, ON L7J–L0H"
185768,27in Curve Monitor,1,889.99,05/10/21 00:53,"816 Albion St, Moncton, NB T9S–T7S"
185769,Samsung Galaxy Tab 8,1,679.99,05/10/21 19:31,"124 Railside St, Calgary, AB B3K–B5A"
185770,Screen Protector,2,15.49,05/09/21 17:49,"281 Rockwood St, Montreal, QC J0Y–H7M "
185771,Delve Sound Pro Wireless Headphones,1,79.99,05/20/21 13:14,"854 Denman St, Calgary, AB B3K–B5A"
185772,Lightning Charging Cable,1,23.99,05/11/21 12:04,"26 12th St, Vancouver, BC R0K–R6W"
185773,USB-C Charging Cable,1,17.99,05/13/21 17:08,"849 Robson St, Toronto, ON L7J–L0H"
185774,Laptop holder,1,67.34,05/31/21 00:46,"769 1st St, Toronto, ON L7J–L0H"
185775,Samsung Galaxy Tab 8,1,679.99,05/21/21 20:19,"584 Warden Avenue St, Toronto, ON L7J–L0H"
185776,Screen Protector,1,15.49,05/30/21 11:40,"30 1st St, Calgary, AB B3K–B5A"
185777,Xiaomi PowerBank 10000 mAh,1,159,05/08/21 13:30,"387 Cherry St, Toronto, ON L7J–L0H"
185778,Delve Sound Pro Wireless Headphones,1,79.99,05/12/21 14:18,"340 Lansdale St, Toronto, ON L7J–L0H"
185779,Samsung Galaxy S22,1,829.99,05/21/21 13:39,"292 Pylon St, Montreal, QC J0Y–H7M "
185779,USB-C Charging Cable,1,17.99,05/21/21 13:39,"292 Pylon St, Montreal, QC J0Y–H7M "
185780,Xiaomi PowerBank 20000 mAh,1,249.99,05/05/21 14:22,"504 Jackson St, Halifax, NS  B1Y–B5A"
185781,Lenovo Tab Pro A11,1,455,05/27/21 10:58,"23 Madison St, Vancouver, BC R0K–R6W"
185782,SQuality M8 Headphones,1,149.99,05/26/21 15:36,"8 6th St, Winnipeg, MB V3G–V4V"
185783,Apple Airpods Pro 2 gen,1,249.99,05/17/21 17:55,"598 Jackson St, Moncton, NB T9S–T7S"
185784,Xiaomi PowerBank 10000 mAh,1,159,05/16/21 09:22,"778 Maple St, Toronto, ON L7J–L0H"
185785,Apple Airpods Pro 2 gen,1,249.99,05/08/21 21:12,"776 9th St, Vancouver, BC R0K–R6W"
185786,Lightning Charging Cable,1,23.99,05/16/21 14:28,"735 Rexdale St, Montreal, QC J0Y–H7M "
185787,Google ChromeBook A15,1,869.99,05/13/21 11:52,"113 Dogwood St, Calgary, AB B3K–B5A"
185788,Lightning Charging Cable,1,23.99,05/16/21 20:26,"376 2nd St, Toronto, ON L7J–L0H"
185789,SQuality M8 Headphones,1,149.99,05/30/21 17:14,"284 6th St, Moncton, NB T9S–T7S"
185790,Asus ROG Phone 5,1,1459,05/16/21 10:55,"261 Ridge St, Montreal, QC J0Y–H7M "
