Order ID,Product name,Order quantity,Price,Order date,Purchase Address
240016,Apple Airpods Pro 2 gen,1,249.99,09/05/21 20:35,"534 Drive St, Calgary, AB B3K–B5A"
240017,23in Curve Monitor,1,156.99,09/20/21 22:32,"406 4th St, St. Johns, NL A0C–A2B"
240018,Laptop holder,1,67.34,09/12/21 00:31,"223 Madison St, Toronto, ON L7J–L0H"
240019,USB-C Charging Cable,1,17.99,09/23/21 14:14,"279 Drive St, St. Johns, NL A0C–A2B"
240020,Asus ROG Phone 5,1,1459.0,09/23/21 22:04,"459 10th St, Halifax, NS  B1Y–B5A"
240021,Lightning Charging Cable,1,23.99,09/08/21 05:56,"793 13th St, Montreal, QC J0Y–H7M "
240022,USB-C Charging Cable,1,17.99,09/04/21 00:46,"732 Lakeview St, Halifax, NS  B1Y–B5A"
240023,Laptop holder,1,67.34,09/30/21 22:01,"256 9th St, Moncton, NB T9S–T7S"
240024,Xiaomi PowerBank 10000 mAh,1,159.0,09/19/21 16:54,"224 2nd St, Winnipeg, MB V3G–V4V"
240025,Screen Protector,1,15.49,09/07/21 21:21,"573 Georgia Avenue St, Calgary, AB B3K–B5A"
240026,Asus Zenfone 8,1,449.99,09/27/21 08:38,"386 Rockwood St, Calgary, AB B3K–B5A"
240027,Lightning Charging Cable,1,23.99,09/15/21 04:32,"850 Center St, Toronto, ON L7J–L0H"
240028,Screen Protector,1,15.49,09/04/21 16:56,"480 5th St, Charlottetown, PE S2V–S0A"
240029,ThinkPad IdeaPad 3 laptop,1,649.99,09/27/21 16:41,"616 Georgia Avenue St, Halifax, NS  B1Y–B5A"
240030,Laptop holder,1,67.34,09/03/21 15:44,"758 South St, Calgary, AB B3K–B5A"
240031,Xiaomi PowerBank 10000 mAh,1,159.0,09/07/21 13:46,"804 Drive St, Calgary, AB B3K–B5A"
240032,Samsung Galaxy Tab 8,1,679.99,09/07/21 16:47,"181 Center St, Calgary, AB B3K–B5A"
240033,Delve Sound Pro Wireless Headphones,1,79.99,09/22/21 08:04,"183 Rockwood St, Toronto, ON L7J–L0H"
240034,Asus ROG Phone 5,1,1459.0,09/17/21 15:43,"982 Denman St, Halifax, NS  B1Y–B5A"
240035,Laptop holder,1,67.34,09/04/21 09:06,"585 Railside St, Montreal, QC J0Y–H7M "
240036,27in Curve Monitor,1,889.99,09/18/21 15:37,"105 Albion St, Vancouver, BC R0K–R6W"
240037,Google ChromeBook A15,1,869.99,09/17/21 07:26,"983 Maple St, Montreal, QC J0Y–H7M "
240038,Apple Airpods Pro 2 gen,1,249.99,09/03/21 18:59,"663 Lansdale St, Vancouver, BC R0K–R6W"
240039,Asus Zenfone 8,1,449.99,09/06/21 04:53,"512 7th St, Montreal, QC J0Y–H7M "
240040,Laptop holder,1,67.34,09/22/21 16:07,"923 11th St, Montreal, QC J0Y–H7M "
240041,Screen Protector,1,15.49,09/10/21 05:48,"413 Madison St, St. Johns, NL A0C–A2B"
240042,USB-C Charging Cable,1,17.99,09/06/21 16:57,"352 Lakeview St, Calgary, AB B3K–B5A"
240043,Apple Airpods Pro 2 gen,1,249.99,09/19/21 13:05,"104 Jefferson St, Calgary, AB B3K–B5A"
240044,Laptop holder,1,67.34,09/07/21 15:33,"229 12th St, Charlottetown, PE S2V–S0A"
240045,Google Pixel Phone 7,1,799.0,09/21/21 17:46,"604 10th St, St. Johns, NL A0C–A2B"
240046,Xiaomi PowerBank 10000 mAh,1,159.0,09/23/21 10:46,"545 11th St, Calgary, AB B3K–B5A"
240047,Delve Sound Pro Wireless Headphones,1,79.99,09/19/21 21:52,"974 Radnor St, Toronto, ON L7J–L0H"
240048,Lenovo Tab Pro A11,1,455.0,09/08/21 06:50,"565 Center St, Toronto, ON L7J–L0H"
240049,Xiaomi PowerBank 10000 mAh,1,159.0,09/06/21 15:04,"607 10th St, Moncton, NB T9S–T7S"
240050,Delve Sound Pro Wireless Headphones,1,79.99,09/13/21 09:49,"690 12th St, Montreal, QC J0Y–H7M "
240051,Google Pixel Phone 7,1,799.0,09/24/21 22:27,"346 Whitecap St, Winnipeg, MB V3G–V4V"
240051,Delve Sound Pro Wireless Headphones,1,79.99,09/24/21 22:27,"346 Whitecap St, Winnipeg, MB V3G–V4V"
240052,Apple Airpods Pro 2 gen,1,249.99,09/14/21 18:04,"686 5th St, Winnipeg, MB V3G–V4V"
240053,USB-C Charging Cable,1,17.99,09/28/21 12:19,"816 Center St, Moncton, NB T9S–T7S"
240054,Laptop holder,1,67.34,09/02/21 18:22,"762 Meadow St, Calgary, AB B3K–B5A"
240055,Lenovo Tab Pro A11,1,455.0,09/08/21 17:23,"267 Maple St, Toronto, ON L7J–L0H"
240056,27in Curve Monitor,1,889.99,09/22/21 13:07,"631 Jefferson St, Winnipeg, MB V3G–V4V"
240057,Apple Airpods Pro 2 gen,1,249.99,09/19/21 10:00,"311 Warden Avenue St, Calgary, AB B3K–B5A"
240058,USB-C Charging Cable,1,17.99,09/10/21 20:27,"217 7th St, Halifax, NS  B1Y–B5A"
240059,Xiaomi PowerBank 10000 mAh,1,159.0,09/19/21 13:29,"201 10th St, Calgary, AB B3K–B5A"
240060,Xiaomi PowerBank 20000 mAh,1,249.99,09/09/21 09:40,"561 Georgia Avenue St, Charlottetown, PE S2V–S0A"
240061,Apple iPhone 13 Pro Max,1,1549.0,09/26/21 21:54,"460 9th St, Calgary, AB B3K–B5A"
240062,USB-C Charging Cable,1,17.99,09/12/21 12:44,"399 Railside St, Moncton, NB T9S–T7S"
240063,Screen Protector,1,15.49,09/07/21 23:39,"84 8th St, Calgary, AB B3K–B5A"
240064,52in Wide Monitor,1,1899.99,09/28/21 11:45,"643 Cherry St, Calgary, AB B3K–B5A"
240065,Asus VivoBook X478 laptop,1,1120.0,09/26/21 12:36,"905 Madison St, Calgary, AB B3K–B5A"
240066,Samsung Galaxy Tab 8,1,679.99,09/14/21 17:39,"835 9th St, Halifax, NS  B1Y–B5A"
240067,Lightning Charging Cable,1,23.99,09/26/21 19:05,"45 Pine St, Toronto, ON L7J–L0H"
240068,USB-C Charging Cable,1,17.99,09/11/21 02:07,"944 6th St, Winnipeg, MB V3G–V4V"
240069,USB-C Charging Cable,1,17.99,09/09/21 20:03,"327 Rockwood St, Montreal, QC J0Y–H7M "
240070,Lightning Charging Cable,1,23.99,09/16/21 15:40,"579 Radnor St, Vancouver, BC R0K–R6W"
240071,Delve Sound Pro Wireless Headphones,1,79.99,09/29/21 20:28,"551 11th St, Toronto, ON L7J–L0H"
240072,Lightning Charging Cable,1,23.99,09/09/21 12:16,"702 Milston St, Toronto, ON L7J–L0H"
240073,Lightning Charging Cable,1,23.99,09/14/21 20:02,"136 7th St, Toronto, ON L7J–L0H"
240074,USB-C Charging Cable,1,17.99,09/13/21 21:47,"588 Dogwood St, Toronto, ON L7J–L0H"
240075,Asus VivoBook X478 laptop,1,1120.0,09/03/21 20:30,"133 Radnor St, Winnipeg, MB V3G–V4V"
240076,Lightning Charging Cable,1,23.99,09/10/21 23:04,"383 8th St, Halifax, NS  B1Y–B5A"
240077,USB-C Charging Cable,1,17.99,09/19/21 09:12,"156 9th St, Toronto, ON L7J–L0H"
240078,USB-C Charging Cable,1,17.99,09/08/21 11:56,"931 7th St, Calgary, AB B3K–B5A"
240079,Delve Sound Pro Wireless Headphones,1,79.99,09/12/21 12:10,"722 7th St, Winnipeg, MB V3G–V4V"
240080,USB-C Charging Cable,1,17.99,09/02/21 11:08,"599 Cherry St, Saskatoon, SK C1B-C1N"
240081,Delve Sound Pro Wireless Headphones,1,79.99,09/24/21 19:30,"97 Milston St, Toronto, ON L7J–L0H"
240082,BOSCH Dryer AS76,1,1349.0,09/01/21 09:23,"36 Rexdale St, St. Johns, NL A0C–A2B"
240083,Lightning Charging Cable,1,23.99,09/12/21 02:12,"716 Pylon St, Vancouver, BC R0K–R6W"
240084,LG Dishwasher XRA9,1,1599.0,09/01/21 19:46,"592 Main St, Halifax, NS  B1Y–B5A"
240085,Xiaomi PowerBank 10000 mAh,1,159.0,09/18/21 01:11,"916 9th St, Toronto, ON L7J–L0H"
240086,Apple Airpods Pro 2 gen,1,249.99,09/24/21 19:27,"250 Railside St, Vancouver, BC R0K–R6W"
240087,Lightning Charging Cable,1,23.99,09/13/21 08:19,"787 Robson St, Calgary, AB B3K–B5A"
240088,Google ChromeBook A15,1,869.99,09/16/21 08:39,"956 9th St, Toronto, ON L7J–L0H"
240089,Xiaomi PowerBank 10000 mAh,1,159.0,09/09/21 15:50,"114 South St, Toronto, ON L7J–L0H"
240090,Delve Sound Pro Wireless Headphones,1,79.99,09/14/21 07:11,"725 Lakeview St, Moncton, NB T9S–T7S"
240091,Laptop holder,1,67.34,09/15/21 16:33,"393 Railside St, Halifax, NS  B1Y–B5A"
240092,27in Curve Monitor,1,889.99,09/10/21 11:15,"809 Johnson St, Toronto, ON L7J–L0H"
240093,USB-C Charging Cable,1,17.99,09/04/21 11:17,"403 Madison St, Vancouver, BC R0K–R6W"
240094,Delve Sound Pro Wireless Headphones,1,79.99,09/16/21 16:45,"384 Maple St, Toronto, ON L7J–L0H"
240095,ThinkPad IdeaPad 3 laptop,1,649.99,09/20/21 23:00,"353 Lansdale St, Charlottetown, PE S2V–S0A"
240096,Laptop holder,1,67.34,09/26/21 14:23,"907 Georgia Avenue St, Winnipeg, MB V3G–V4V"
240097,23in Curve Monitor,1,156.99,09/18/21 12:27,"724 Jackson St, Calgary, AB B3K–B5A"
240098,Apple Airpods Pro 2 gen,1,249.99,09/13/21 08:53,"386 Park St, Moncton, NB T9S–T7S"
240099,Lightning Charging Cable,1,23.99,09/29/21 16:58,"818 9th St, Moncton, NB T9S–T7S"
240100,27in Curve Monitor,1,889.99,09/29/21 13:31,"993 Center St, Toronto, ON L7J–L0H"
240101,Laptop holder,1,67.34,09/25/21 20:50,"859 Ridge St, Calgary, AB B3K–B5A"
240102,Apple Airpods Pro 2 gen,1,249.99,09/04/21 16:00,"743 Madison St, Calgary, AB B3K–B5A"
240103,Laptop holder,1,67.34,09/03/21 14:52,"139 Drive St, St. Johns, NL A0C–A2B"
240104,Laptop holder,1,67.34,09/06/21 22:35,"803 1st St, Winnipeg, MB V3G–V4V"
240105,23in Curve Monitor,1,156.99,09/05/21 15:05,"577 Johnson St, Calgary, AB B3K–B5A"
240106,Samsung Galaxy S22,1,829.99,09/13/21 22:42,"698 Jackson St, Halifax, NS  B1Y–B5A"
240106,USB-C Charging Cable,1,17.99,09/13/21 22:42,"698 Jackson St, Halifax, NS  B1Y–B5A"
240106,SQuality M8 Headphones,1,149.99,09/13/21 22:42,"698 Jackson St, Halifax, NS  B1Y–B5A"
240107,Apple Airpods Pro 2 gen,1,249.99,09/18/21 11:42,"510 Albion St, Halifax, NS  B1Y–B5A"
240108,USB-C Charging Cable,1,17.99,09/06/21 08:03,"208 6th St, Calgary, AB B3K–B5A"
240109,Xiaomi PowerBank 10000 mAh,1,159.0,09/11/21 22:20,"506 2nd St, St. Johns, NL A0C–A2B"
240110,Laptop holder,1,67.34,09/07/21 16:02,"500 Marine  St, Calgary, AB B3K–B5A"
240111,USB-C Charging Cable,1,17.99,09/28/21 16:32,"505 6th St, Calgary, AB B3K–B5A"
240112,USB-C Charging Cable,1,17.99,09/02/21 14:59,"585 2nd St, Calgary, AB B3K–B5A"
240113,23in Curve Monitor,1,156.99,09/30/21 23:47,"715 Cherry St, Toronto, ON L7J–L0H"
240114,Lenovo Tab Pro A11,1,455.0,09/05/21 20:11,"37 Lakeview St, Vancouver, BC R0K–R6W"
240115,USB-C Charging Cable,1,17.99,09/15/21 21:30,"116 Adams St, Halifax, NS  B1Y–B5A"
240116,LG Washing Machine P301,1,849.0,09/03/21 09:57,"508 North St, Montreal, QC J0Y–H7M "
240117,USB-C Charging Cable,1,17.99,09/02/21 14:32,"404 Georgia Avenue St, Halifax, NS  B1Y–B5A"
240118,Google ChromeBook A15,1,869.99,09/24/21 10:42,"27 14th St, St. Johns, NL A0C–A2B"
240119,Delve Sound Pro Wireless Headphones,1,79.99,09/12/21 20:09,"779 7th St, Toronto, ON L7J–L0H"
240120,Delve Sound Pro Wireless Headphones,1,79.99,09/27/21 03:13,"549 2nd St, Calgary, AB B3K–B5A"
240121,USB-C Charging Cable,1,17.99,09/28/21 17:40,"339 Lansdale St, Moncton, NB T9S–T7S"
240122,Asus Zenfone 8,1,449.99,09/11/21 19:35,"24 Drive St, Moncton, NB T9S–T7S"
240123,Asus Zenfone 8,1,449.99,09/22/21 08:33,"804 Drive St, Halifax, NS  B1Y–B5A"
240124,Delve Sound Pro Wireless Headphones,1,79.99,09/20/21 10:58,"112 14th St, Montreal, QC J0Y–H7M "
240125,SQuality M8 Headphones,1,149.99,09/04/21 13:50,"251 Johnson St, Charlottetown, PE S2V–S0A"
240125,SQuality M8 Headphones,1,149.99,09/04/21 13:50,"251 Johnson St, Charlottetown, PE S2V–S0A"
240126,Asus ROG Phone 5,1,1459.0,09/08/21 12:04,"246 Hickory St, St. Johns, NL A0C–A2B"
240127,Asus ROG Phone 5,1,1459.0,09/07/21 09:02,"816 Rockwood St, Moncton, NB T9S–T7S"
240128,ThinkPad IdeaPad 3 laptop,1,649.99,09/05/21 10:25,"890 6th St, Charlottetown, PE S2V–S0A"
240129,Screen Protector,1,15.49,09/20/21 16:01,"471 2nd St, Winnipeg, MB V3G–V4V"
240130,Google ChromeBook A15,1,869.99,09/04/21 09:08,"653 Georgia Avenue St, Calgary, AB B3K–B5A"
240131,Lightning Charging Cable,2,23.99,09/09/21 14:51,"975 8th St, Halifax, NS  B1Y–B5A"
240132,Lightning Charging Cable,1,23.99,09/02/21 13:10,"14 Marine  St, Toronto, ON L7J–L0H"
240133,ThinkPad IdeaPad 3 laptop,1,649.99,09/27/21 13:42,"642 9th St, Calgary, AB B3K–B5A"
240134,Laptop holder,1,67.34,09/05/21 15:26,"972 South St, St. Johns, NL A0C–A2B"
240135,SQuality M8 Headphones,1,149.99,09/11/21 10:06,"601 12th St, Calgary, AB B3K–B5A"
240136,Laptop holder,1,67.34,09/17/21 18:42,"190 North St, Calgary, AB B3K–B5A"
240137,Apple Airpods Pro 2 gen,1,249.99,09/13/21 19:22,"207 Johnson St, Calgary, AB B3K–B5A"
240138,USB-C Charging Cable,1,17.99,09/03/21 17:56,"527 Meadow St, St. Johns, NL A0C–A2B"
240139,Delve Sound Pro Wireless Headphones,1,79.99,09/12/21 16:26,"782 Radnor St, Winnipeg, MB V3G–V4V"
240140,Laptop holder,1,67.34,09/07/21 16:54,"663 Whitecap St, Halifax, NS  B1Y–B5A"
240141,Google Pixel Phone 7,1,799.0,09/06/21 19:28,"291 Denman St, Toronto, ON L7J–L0H"
240141,SQuality M8 Headphones,1,149.99,09/06/21 19:28,"291 Denman St, Toronto, ON L7J–L0H"
240142,Laptop holder,1,67.34,09/23/21 20:13,"886 Georgia Avenue St, Halifax, NS  B1Y–B5A"
240143,Asus ROG Phone 5,1,1459.0,09/06/21 17:43,"752 2nd St, Calgary, AB B3K–B5A"
240144,SQuality M8 Headphones,1,149.99,09/19/21 13:58,"819 Denman St, Moncton, NB T9S–T7S"
240145,Lightning Charging Cable,1,23.99,09/16/21 18:46,"744 Marine  St, Calgary, AB B3K–B5A"
240146,Lightning Charging Cable,1,23.99,09/03/21 12:46,"407 Adams St, St. Johns, NL A0C–A2B"
240147,Lightning Charging Cable,1,23.99,09/16/21 12:22,"565 Jefferson St, Toronto, ON L7J–L0H"
240148,Apple Airpods Pro 2 gen,1,249.99,09/06/21 20:20,"176 Maple St, Charlottetown, PE S2V–S0A"
240149,23in Curve Monitor,1,156.99,09/17/21 00:41,"38 12th St, Halifax, NS  B1Y–B5A"
240150,52in Wide Monitor,1,1899.99,09/12/21 12:00,"476 Canlish St, Montreal, QC J0Y–H7M "
240151,Lenovo Tab Pro A11,1,455.0,09/08/21 11:29,"911 Center St, Vancouver, BC R0K–R6W"
240152,Samsung Galaxy Tab 8,1,679.99,09/01/21 13:45,"386 14th St, Toronto, ON L7J–L0H"
240153,Asus VivoBook X478 laptop,1,1120.0,09/12/21 07:09,"957 13th St, Charlottetown, PE S2V–S0A"
240154,Asus ROG Phone 5,1,1459.0,09/14/21 16:14,"331 4th St, Vancouver, BC R0K–R6W"
240155,Samsung Galaxy S22,1,829.99,09/28/21 22:46,"265 Meadow St, Montreal, QC J0Y–H7M "
240155,SQuality M8 Headphones,1,149.99,09/28/21 22:46,"265 Meadow St, Montreal, QC J0Y–H7M "
240156,Lightning Charging Cable,2,23.99,09/21/21 05:41,"176 South St, Calgary, AB B3K–B5A"
240157,Lightning Charging Cable,1,23.99,09/30/21 14:27,"411 1st St, Winnipeg, MB V3G–V4V"
240158,USB-C Charging Cable,1,17.99,09/10/21 15:55,"382 North St, Toronto, ON L7J–L0H"
240159,Lenovo Tab Pro A11,1,455.0,09/08/21 12:48,"841 South St, Montreal, QC J0Y–H7M "
240160,Xiaomi PowerBank 20000 mAh,1,249.99,09/05/21 21:59,"927 Whitecap St, Toronto, ON L7J–L0H"
240161,Delve Sound Pro Wireless Headphones,1,79.99,09/03/21 08:34,"148 8th St, Montreal, QC J0Y–H7M "
240162,Lightning Charging Cable,2,23.99,09/07/21 17:08,"21 Milston St, St. Johns, NL A0C–A2B"
240163,Lenovo Tab Pro A11,1,455.0,09/28/21 13:15,"171 2nd St, Toronto, ON L7J–L0H"
240164,Lightning Charging Cable,1,23.99,09/12/21 11:10,"334 Georgia Avenue St, Moncton, NB T9S–T7S"
240165,Apple iPhone 13 Pro Max,1,1549.0,09/11/21 15:34,"18 6th St, St. Johns, NL A0C–A2B"
240166,Screen Protector,1,15.49,09/18/21 18:38,"556 6th St, Vancouver, BC R0K–R6W"
240167,Google ChromeBook A15,1,869.99,09/09/21 13:12,"661 Center St, Winnipeg, MB V3G–V4V"
240168,SQuality M8 Headphones,1,149.99,09/11/21 21:56,"596 Milston St, St. Johns, NL A0C–A2B"
240169,USB-C Charging Cable,1,17.99,09/03/21 21:00,"222 Meadow St, Toronto, ON L7J–L0H"
240170,Screen Protector,1,15.49,09/01/21 20:13,"131 Railside St, Calgary, AB B3K–B5A"
240171,Apple Airpods Pro 2 gen,1,249.99,09/11/21 15:42,"595 12th St, Montreal, QC J0Y–H7M "
240172,Xiaomi PowerBank 20000 mAh,1,249.99,09/18/21 15:12,"53 Lakeview St, St. Johns, NL A0C–A2B"
240173,Asus VivoBook X478 laptop,1,1120.0,09/11/21 09:57,"562 11th St, St. Johns, NL A0C–A2B"
240174,Lightning Charging Cable,1,23.99,09/15/21 18:16,"392 7th St, Toronto, ON L7J–L0H"
240175,Google ChromeBook A15,1,869.99,09/22/21 08:42,"182 1st St, Montreal, QC J0Y–H7M "
240176,USB-C Charging Cable,1,17.99,09/01/21 17:35,"702 Warden Avenue St, Montreal, QC J0Y–H7M "
240177,SQuality M8 Headphones,1,149.99,09/12/21 12:48,"53 13th St, Toronto, ON L7J–L0H"
240178,Screen Protector,1,15.49,09/20/21 01:28,"302 12th St, Toronto, ON L7J–L0H"
240179,Xiaomi PowerBank 20000 mAh,1,249.99,09/16/21 12:26,"297 Robson St, Toronto, ON L7J–L0H"
240180,Apple iPhone 13 Pro Max,1,1549.0,09/18/21 20:45,"862 Robson St, Vancouver, BC R0K–R6W"
240180,Screen Protector,1,15.49,09/18/21 20:45,"862 Robson St, Vancouver, BC R0K–R6W"
240181,23in Curve Monitor,1,156.99,09/22/21 20:24,"617 Hickory St, Moncton, NB T9S–T7S"
240182,ThinkPad IdeaPad 3 laptop,1,649.99,09/14/21 05:39,"190 Jackson St, Moncton, NB T9S–T7S"
240183,Apple iPhone 13 Pro Max,1,1549.0,09/27/21 15:36,"553 8th St, Winnipeg, MB V3G–V4V"
240183,Screen Protector,1,15.49,09/27/21 15:36,"553 8th St, Winnipeg, MB V3G–V4V"
240184,Laptop holder,1,67.34,09/14/21 10:38,"509 Jackson St, Montreal, QC J0Y–H7M "
240185,USB-C Charging Cable,1,17.99,09/22/21 22:06,"146 5th St, Montreal, QC J0Y–H7M "
240186,Apple iPhone 13 Pro Max,1,1549.0,09/03/21 15:41,"931 Ridge St, Halifax, NS  B1Y–B5A"
